_id,name,review_scores.review_scores_accuracy,review_scores.review_scores_cleanliness,review_scores.review_scores_checkin,review_scores.review_scores_communication,review_scores.review_scores_location,review_scores.review_scores_value,review_scores.review_scores_rating
11921637,"Vista magnifica mar,lagoa,montanha.",10.0,10.0,10.0,10.0,9.0,9.0,92.0
12003707,Private Room in Hong Kong Golden Coast,10.0,10.0,10.0,,,,
12027124,"Mahalo Aina Sanctuary, Dreamtime Room",10.0,10.0,10.0,10.0,10.0,10.0,98.0
12088301,Rent All Apartament (100m²) netx to BRT station,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1211274,Allotja't en un elegant i lluminós pis modernista al costat de Passeig de Gràcia,10.0,10.0,10.0,10.0,10.0,10.0,96.0
1169088,Next to Barcelona Fair and Magic Fountain,9.0,10.0,9.0,9.0,9.0,9.0,84.0
12214471,Heart of Waikiki. Renovated(MS8),9.0,9.0,9.0,9.0,10.0,9.0,88.0
11753116,Luxury Style Space: ideal for short or longterm!,9.0,9.0,10.0,9.0,9.0,9.0,90.0
11835516,taksim de lux studyo,10.0,10.0,10.0,,,,
11840338,Barra da Tijuca: cobertura ESPETACULAR,10.0,10.0,10.0,10.0,10.0,10.0,100.0
11993586,Kiahuna 307: Corner Condo Over The Moir Gardens,10.0,9.0,10.0,10.0,10.0,9.0,94.0
12046370,Premium Exclusive house & garden Rua Almada,10.0,10.0,10.0,10.0,10.0,10.0,96.0
12117514,Appartment 5 minutes walk from the beach,9.0,10.0,10.0,10.0,10.0,9.0,96.0
12189083,UNFURNISHED SPACIOUS ONE BEDROOM (-CHEAP STAY-),10.0,10.0,10.0,10.0,9.0,10.0,93.0
11848397,Sunny Courtyard Apartment - Sydney,10.0,10.0,10.0,,,,
11871088,Direct Oceanfront - Unit 149,9.0,9.0,10.0,9.0,10.0,9.0,88.0
1188839,great Terrace&lift city center,9.0,9.0,9.0,9.0,9.0,8.0,88.0
11953606,Double room with private bathroom,10.0,10.0,10.0,10.0,9.0,9.0,98.0
12137640,Artsy Downtown Studio!,9.0,8.0,8.0,10.0,10.0,9.0,90.0
12222943,Modern Luxury-Family Friendly Condo,9.0,10.0,10.0,9.0,10.0,9.0,89.0
1163119,Charming apartment with balcony,10.0,9.0,10.0,9.0,10.0,9.0,93.0
11719579,Bondi beach sunny house,10.0,10.0,10.0,10.0,10.0,10.0,100.0
11690230,Apartamento/Loft no Flamengo,10.0,10.0,10.0,,,,
11695637,Aluguel para Olimpiadas,10.0,10.0,10.0,,,,
11727255,Two Bed Room Spacious brand new,10.0,10.0,10.0,,,,
11656239,Charming Private Brooklyn Bedroom,10.0,10.0,10.0,10.0,10.0,10.0,98.0
11936451,Charming and cozy condo Plateau Mt-Royal/ McGill,10.0,10.0,10.0,10.0,10.0,10.0,98.0
11648362,Habitación centro Barcelona,10.0,10.0,10.0,,,,
11948645,Ideal para famílias!Muita segurança,10.0,10.0,10.0,10.0,10.0,9.0,97.0
1198074,Two bedroom apartment,10.0,10.0,10.0,10.0,10.0,10.0,98.0
11679012,Apartamento com 2 quartos Leblon,10.0,9.0,10.0,9.0,10.0,10.0,100.0
1206820,Beautiful Area Single Room,10.0,9.0,10.0,10.0,10.0,10.0,96.0
12091977,Central apartment in Almada street,9.0,9.0,10.0,10.0,10.0,9.0,89.0
11693193,*CoZy Private Williamsburg Home*,10.0,10.0,10.0,10.0,10.0,10.0,97.0
11695437,Cozy and modern Lapa-studio,10.0,10.0,10.0,10.0,10.0,10.0,97.0
12136725,710A -Bamboo Beauty!! Ocean view!,10.0,10.0,10.0,10.0,10.0,10.0,94.0
11737940,Göztepe Single Room,10.0,10.0,10.0,,,,
11902059,Apartamento Centro histórico,10.0,10.0,10.0,10.0,8.0,9.0,96.0
12139024,artra teracce room ................,10.0,10.0,10.0,,,,
11778475,☼☼ Lovely Colorful Studio ☼☼ Tsim Sha Tsui,10.0,9.0,10.0,10.0,10.0,9.0,92.0
12181533,Beautiful Barra da Tijuca beachfront apart-hotel !,9.0,10.0,9.0,10.0,10.0,9.0,80.0
11939367,Suíte TOP frente Mar Barra posto 4 + Café da Manhã,10.0,10.0,10.0,10.0,10.0,10.0,98.0
11933497,Room double bed $ 740 for 2 weeks,10.0,10.0,10.0,,,,
11948705,Beautiful complete 200m apt.,10.0,10.0,10.0,,,,
12223067,Westin Kaanapali KORVN 2BR,10.0,10.0,10.0,10.0,10.0,10.0,98.0
12188601,Ap 3 Quartos Humaita Varanda,10.0,10.0,10.0,,,,
12104860,Apto Olimpíadas praia Barra Tijuca,10.0,10.0,10.0,,,,
11703559,Fabulous occasion orange,10.0,10.0,10.0,10.0,10.0,10.0,94.0
11846549,18C.  NICE AND COZY 2 BEDROOMS. PERFECT LOCATION!,9.0,9.0,10.0,9.0,10.0,9.0,92.0
12004365,3 Quartos Ipanema c/Piscina,10.0,10.0,10.0,10.0,10.0,9.0,100.0
1201871,Penthouse. Terrace.,9.0,9.0,10.0,10.0,9.0,9.0,90.0
12068078,3 quartos Península Barra da Tijuca,10.0,10.0,10.0,,,,
12097507,BEST HOME in the BlueMosq area!,9.0,9.0,10.0,10.0,10.0,9.0,94.0
12098138,Tamarama Penthouse apartment,10.0,10.0,10.0,10.0,10.0,10.0,99.0
12216115,Peaceful Apartment near Casa da Música,10.0,10.0,9.0,10.0,9.0,9.0,93.0
11778959,Inner City Terrace - 2 rooms 2 beds - 4 ppl.,10.0,10.0,10.0,10.0,10.0,10.0,100.0
11835169,"Spacious, bright, central. AC. Rambla Catalunya",10.0,9.0,10.0,10.0,10.0,10.0,100.0
11890476,Spacious bedroom with a trundle bed in Botafogo,10.0,10.0,10.0,10.0,10.0,10.0,100.0
11963985,Cobertura de Luxo -Olimpíadas,10.0,10.0,10.0,,,,
12183522,so homey and spacious and comfy room!,10.0,10.0,10.0,10.0,9.0,10.0,99.0
12200176,Casa da Porta Amarela,10.0,10.0,10.0,10.0,9.0,10.0,98.0
11834359,"Casa ""Voltaria"", o desejo de voltar",10.0,10.0,10.0,10.0,9.0,10.0,93.0
11860047,O charme de estar em frente à praia,10.0,10.0,10.0,10.0,10.0,10.0,100.0
11945972,linda casa com piscina em condomínio e arrumadeira,10.0,10.0,10.0,10.0,8.0,10.0,100.0
11987001,B. Arts IV,10.0,10.0,10.0,10.0,10.0,9.0,100.0
1209353,Shining view in the city heart 5,10.0,9.0,9.0,10.0,10.0,10.0,100.0
12135865,"907A -Clean, Close to Beach",9.0,8.0,9.0,9.0,10.0,9.0,84.0
12157453,Honolulu 1 BR/1Bath Condo - Hilton Hawaiian,8.0,10.0,10.0,8.0,10.0,8.0,100.0
12188649,Apartamento Maracanã Olímpiadas,10.0,10.0,10.0,,,,
12196285,Myboat & Yacht rentals,10.0,10.0,10.0,,,,
12215468,2+1 flat for rent,10.0,10.0,10.0,,,,
1229797,Affordable and close to the city!,10.0,10.0,9.0,10.0,10.0,10.0,98.0
12378302,Luminous for 6 apt @ Rnda Sant Pau ¦,10.0,9.0,10.0,10.0,9.0,9.0,95.0
12514918,IDEAL APARTMENT SAGRADA FAMILIA,10.0,10.0,10.0,10.0,10.0,10.0,95.0
12253016,APARTAMENTO PARA AS OLIMPIADAS,10.0,10.0,10.0,10.0,10.0,8.0,80.0
12259367,STUDIO APARTMENT + WIFI!!!!,9.0,9.0,9.0,10.0,10.0,9.0,95.0
12256344,Inner City Spacious Loft- City View,10.0,10.0,10.0,10.0,10.0,10.0,99.0
12473031,Private Room on Bondi Beach,10.0,10.0,10.0,,,,
12561925,Hospedagem em casa carioca da gema!,10.0,10.0,10.0,,,,
12296622,Hibiscus Hideaway in Kihei,10.0,10.0,10.0,10.0,10.0,10.0,98.0
12357386,"Minimalist Rooms in BCN, live it.",10.0,6.0,10.0,10.0,10.0,10.0,100.0
12373208,"Beautiful Apt, Tropical Resort, Steps to the Beach",10.0,10.0,10.0,10.0,9.0,9.0,95.0
12401124,BOMBARDA Room,10.0,10.0,10.0,10.0,10.0,9.0,92.0
12479743,Domus Porto Perfeito II,10.0,10.0,10.0,10.0,10.0,10.0,93.0
12486648,Downtown Exposed Brick Studio,9.0,9.0,9.0,9.0,10.0,9.0,89.0
12509339,Barra da Tijuca beach house,10.0,10.0,10.0,,,,
12310597,A1 Tradewinds Ranch House (2 story),10.0,9.0,10.0,10.0,9.0,10.0,95.0
12433727,Keauhou Hale at Volcano,10.0,10.0,10.0,,,,
12586942,Ocean View in the heart of Waikiki,10.0,9.0,10.0,10.0,10.0,9.0,94.0
12380012,Quarto no rio de janeiro,10.0,10.0,10.0,,,,
12430621,Habitación indiv con cama extra,10.0,10.0,10.0,10.0,10.0,10.0,94.0
12550465,Exellent spot; light room w-balcony,10.0,10.0,10.0,,,,
1255979,CHARMING PRACTICAL RELAXING IPANEMA,10.0,10.0,9.0,10.0,10.0,9.0,96.0
12290090,Alugo suíte prx Parque Olimpico e Rio Centro,10.0,10.0,10.0,10.0,10.0,8.0,100.0
12349607,Very Convenient Apartment,10.0,10.0,10.0,,,,
12396367,Private bedroom in BORN,10.0,9.0,9.0,10.0,10.0,9.0,97.0
12407601,205 Punahoa 2 Bed Condo- Oceanfront,10.0,10.0,10.0,10.0,10.0,10.0,100.0
12507567,"Shangri'La by the Sea, Kapoho Beach",9.0,10.0,10.0,10.0,9.0,9.0,93.0
1229106,Unit 310 Hawaiian King condo Waikik,9.0,9.0,9.0,10.0,9.0,9.0,85.0
125656,"Copacabana Studio -  5* Reviews, 5 mins to Beach",10.0,10.0,10.0,10.0,10.0,10.0,100.0
12270044,IPANEMA VILLE RESIDENCE,10.0,10.0,10.0,,,,
1227759,Sudio Dolbeau near Mont-Royal,9.0,10.0,10.0,9.0,8.0,9.0,80.0
12354373,"2017 , férias no Rio",6.0,10.0,8.0,8.0,10.0,10.0,80.0
12531055,SUNNY RAMBLAS 2,10.0,10.0,10.0,10.0,10.0,10.0,100.0
12288463,Beautiful 3BR flat in the Center,10.0,9.0,10.0,10.0,10.0,9.0,93.0
12452082,Stunning Apartmet for Rio 2016,10.0,10.0,10.0,,,,
1223747,Artist Home by the Sea - a 4 minute walk to Beach!,10.0,9.0,10.0,10.0,10.0,9.0,94.0
1229847,Charming StanleyBeachFlat w/rooftop,9.0,9.0,10.0,10.0,10.0,9.0,93.0
12355178,Beautiful views of Sugar Loaf,10.0,9.0,10.0,9.0,9.0,8.0,100.0
12421800,Ribeira 24 (4),10.0,10.0,10.0,,,,
12561397,Santo Tirso Holiday Home,10.0,8.0,10.0,10.0,8.0,10.0,100.0
12247516,Huge duplex apt. up to 8 in Taksim,10.0,10.0,10.0,10.0,9.0,9.0,97.0
12317903,Newly Renovated Studio Midtown East,10.0,10.0,10.0,10.0,10.0,10.0,98.0
12291906,"Quarto simples, centro do Rio.",10.0,10.0,10.0,,,,
12409013,Affordable Ocean View in Paradise,10.0,10.0,10.0,10.0,9.0,10.0,95.0
12494415,H. Potter theme place,10.0,10.0,10.0,,,,
12247133,Exeptional Boshphorus View,10.0,10.0,10.0,,,,
12253386,Studio on main entertainment street,10.0,9.0,10.0,10.0,10.0,9.0,86.0
12380299,Quarto para as Olimpíadas/Room for Olympics,10.0,10.0,10.0,,,,
12400621,Elegant suite in historic center,10.0,10.0,10.0,10.0,10.0,9.0,94.0
12462076,Deluxe Suites Family room in taksim,7.0,7.0,7.0,9.0,7.0,7.0,67.0
12489523,Rent for Olympic Games,10.0,10.0,10.0,,,,
12544539,Porto Beach & Central Park,10.0,10.0,10.0,,,,
12551469,Most laid back-quiet place in HK,10.0,10.0,9.0,10.0,10.0,10.0,94.0
12552675,The Porto Concierge - White Martin,9.0,9.0,9.0,9.0,10.0,9.0,90.0
12370710,Room on the waterfront,10.0,10.0,10.0,10.0,10.0,10.0,98.0
12403784,New apartment - 1 room,10.0,10.0,10.0,10.0,8.0,8.0,100.0
12448766,Ribeiro de Moinho,9.0,10.0,10.0,10.0,9.0,10.0,100.0
12805730,Private room (Kurtuluş/İstanbul),10.0,10.0,10.0,,,,
12647072,Cosy Home at Galata,10.0,10.0,10.0,,,,
12604062,Gorgeous Ocean View 2BD/2BA 106,10.0,10.0,10.0,10.0,10.0,8.0,100.0
1268297,Apart Marcelo - Studio Catete,10.0,10.0,10.0,,,,
12655535,"Thriving city location, dining hub",9.0,9.0,9.0,9.0,10.0,9.0,90.0
1266425,AMAZING VIEWS PENTHOUSE PARK GUELL,8.0,8.0,9.0,9.0,9.0,8.0,84.0
13063723,Bragas House - Porto Center 2C,10.0,9.0,9.0,10.0,9.0,9.0,87.0
13123668,Haena to re-open in 2019! Ocean Views! Newly added A/C in all rooms! - Haena Kai,10.0,10.0,10.0,10.0,9.0,9.0,100.0
13203747,Grande maison avec jardin sur le Plateau,10.0,10.0,10.0,10.0,10.0,10.0,100.0
13218264,Charmoso loft em Santa Teresa,10.0,10.0,10.0,,,,
13242217,One bdrm apt in Central/Sheung Wan next to Soho,10.0,10.0,10.0,10.0,10.0,10.0,97.0
1332929,5*Super host Apartment+terrace  8 min from Ramblas,10.0,9.0,10.0,10.0,10.0,10.0,94.0
13365785,1 Bedroom apt in Central,10.0,10.0,10.0,,,,
13366855,AP NA BARRA DA TIJUCA HOSPEDA 4 PESSOAS,9.0,10.0,10.0,9.0,8.0,9.0,90.0
12774820,Lachine room+Free parking+Airport,10.0,10.0,10.0,,,,
12857887,小屋,10.0,10.0,10.0,,,,
12874040,"1201L Grand Studio, Waikiki BEACH!",9.0,9.0,9.0,9.0,10.0,9.0,89.0
1290112,Economy Single Room in Kumkapi,10.0,10.0,10.0,,,,
12997475,"3bd/2ba Valley House Near Kaimuki, Upstairs",10.0,10.0,10.0,10.0,10.0,10.0,99.0
13079105,Double room in the middle of Gracia,10.0,10.0,10.0,10.0,10.0,9.0,96.0
13146333,~TROPICAL DREAM VACATION~ Ocean View,9.0,10.0,10.0,10.0,9.0,9.0,93.0
13265567,Appartement très tendance en plein centre ville.,10.0,10.0,10.0,10.0,10.0,10.0,94.0
13437242,Spacious Modern Apartment in Central Hong Kong,10.0,10.0,10.0,,,,
13454668,"AVAILABLE, Poipu Beach, NEW OeanView Deck House",10.0,10.0,10.0,10.0,10.0,10.0,99.0
13488308,Spacious & Cosy 1BR apt in Gramercy with balcony!,10.0,9.0,10.0,10.0,10.0,9.0,97.0
12628177,Luminous Apartment in Nisantasi,10.0,10.0,10.0,,,,
12752708,Apartamento em Oliveira do Douro,10.0,10.0,9.0,9.0,9.0,10.0,94.0
12757761,Renovated 2 Bedroom/2 Bathroom Apartment P0305,9.0,10.0,10.0,8.0,9.0,8.0,80.0
12758910,Lovely twin room in central flat,10.0,9.0,10.0,9.0,10.0,10.0,94.0
12790958,Cozy Room w/ Office | The Plateau Mont-Royal,9.0,9.0,10.0,10.0,10.0,9.0,98.0
12893035,Hawaii by the Sea~Walk,9.0,9.0,10.0,9.0,10.0,9.0,93.0
12778795,Apartment for the Olympics,10.0,10.0,10.0,,,,
12810796,Paradise Mopeds and beds 2 (Shared),9.0,8.0,9.0,9.0,9.0,9.0,85.0
1284892,Apartamento Copa3 quartos 11pessoas,9.0,8.0,10.0,10.0,10.0,10.0,89.0
12889319,home,10.0,10.0,10.0,,,,
12895982,The Safe Room For You Cirrus Tomtom,10.0,10.0,10.0,,,,
12902975,Big Room private Bath + Kitchen,10.0,10.0,10.0,,,,
12906100,Modern West Kowloon Based Apartment,10.0,10.0,9.0,9.0,10.0,10.0,92.0
12954762,"Near Airport private room, 2 bedroom granny flat**",10.0,10.0,10.0,10.0,10.0,10.0,95.0
12955940,"large, affordable, clean,convenient",10.0,10.0,10.0,9.0,10.0,10.0,90.0
13112091,"Studio, 20mins from airport,Istanbul Asian side",10.0,9.0,10.0,10.0,9.0,9.0,97.0
127208,B & B  Room Yoga Garden's Place,10.0,10.0,10.0,10.0,9.0,10.0,97.0
1273526,Green House in  Barra da Tijuca,8.0,7.0,9.0,9.0,8.0,8.0,70.0
12886223,Westin Kaanapali KORVN Studio  v3,10.0,10.0,10.0,10.0,10.0,10.0,100.0
12929092,Puamana Ocean Breeze Bungalow,10.0,10.0,10.0,10.0,10.0,10.0,98.0
12740176,Modern luxury Beach House,10.0,9.0,10.0,10.0,10.0,9.0,100.0
12788675,Calm room Barcelona,8.0,6.0,10.0,10.0,10.0,8.0,100.0
12797051,Private entire second floor,10.0,9.0,10.0,10.0,10.0,10.0,95.0
12800556,B4.Walk to MTR 1 min/Economy room/Twin single bed,9.0,9.0,9.0,9.0,9.0,9.0,85.0
12872819,"Sunny condo, downtown/Village",10.0,10.0,10.0,10.0,10.0,10.0,100.0
13153996,Porto Beach Apartment T2 com garagem,10.0,10.0,10.0,10.0,10.0,10.0,97.0
13161668,Eliseos Luxury Apartment HUTB-001281,10.0,10.0,10.0,10.0,10.0,9.0,94.0
132695,Perfect Williamsburg Summer Haven,9.0,9.0,10.0,10.0,10.0,10.0,100.0
13304991,The charming blue suite - Copacabana,10.0,9.0,10.0,10.0,10.0,10.0,98.0
12680743,Oporto Central Flat,10.0,10.0,10.0,10.0,9.0,10.0,98.0
12874776,Stunning Oceanfront. Amazing Views. 2 Bed 2 Baths,10.0,10.0,10.0,10.0,10.0,10.0,100.0
13016251,F1 weekend appartement à louer,10.0,10.0,10.0,,,,
13320545,Chic Queen Bed in 5 Star Location!,9.0,9.0,10.0,10.0,10.0,9.0,90.0
13363311,"Bronte, Waverley - Large Apartment with pool",10.0,10.0,10.0,10.0,10.0,10.0,100.0
13368075,Luxury Apartment Diagonal (very sunny),10.0,10.0,10.0,10.0,10.0,10.0,96.0
13397791,Apartamento com vista para o mar no Recreio.,10.0,10.0,10.0,,,,
13436132,Bright studio in the heart of the east village,10.0,9.0,10.0,10.0,10.0,9.0,91.0
13491812,Huge room in the heart of Ipanema!,10.0,9.0,10.0,10.0,10.0,8.0,100.0
12937,"1 Stop fr. Manhattan! Private Suite,Landmark Block",10.0,10.0,10.0,10.0,10.0,10.0,98.0
12971023,Quarto durante Olimpíadas/Room for Olympics period,10.0,10.0,10.0,,,,
13045429,"Aloha Adventure, Family Friendly Tropical Vacation",9.0,9.0,9.0,9.0,9.0,9.0,86.0
13176532,Fully Furnished in Causeway bay,10.0,8.0,10.0,10.0,10.0,8.0,80.0
13223739,Reduced! Special deal $119 Free Wifi,9.0,9.0,10.0,9.0,10.0,9.0,90.0
13386011,CONDO SUR LE PARC JARRY,10.0,10.0,10.0,10.0,10.0,9.0,95.0
13462637,Mouzinho 244 Ap4 by RUA Apartments,10.0,10.0,10.0,10.0,10.0,9.0,95.0
13520692,Rushcutters Getaway,10.0,10.0,10.0,10.0,10.0,10.0,80.0
13164714,Stylish Flat in Center of Fashion,10.0,10.0,10.0,10.0,10.0,9.0,95.0
1321603,Very special island bed and brunch,9.0,9.0,9.0,9.0,10.0,9.0,91.0
13272687,A GEM IN THE HEART  OF BYZANTINE  ISTANBUL,10.0,10.0,10.0,10.0,9.0,10.0,96.0
13317720,Apto 2 quartos mobiliado Recreio dos Bandeirantes,10.0,10.0,10.0,,,,
13328702,"Super Studio in Wailea, Maui.",10.0,9.0,10.0,10.0,10.0,10.0,93.0
13334276,Beautiful flat in Hong Kong Island (Sheung Wan),10.0,10.0,10.0,,,,
13495314,"Condo tout équipé, 2 ch., paisible, près du métro",10.0,10.0,10.0,10.0,9.0,9.0,100.0
13505139,Penthouse with stunning 600 sq ft roof terrace,10.0,10.0,10.0,10.0,10.0,10.0,99.0
13511610,"Double/single room, bathroom & garage in Poblenou",10.0,10.0,10.0,10.0,10.0,10.0,99.0
12657285,Large 3 bedrooms apartment,9.0,10.0,10.0,10.0,10.0,10.0,93.0
13266188,"2br/1ba,1 kitchentte, 10min walk to Waikiki beach",10.0,9.0,10.0,10.0,10.0,9.0,89.0
13302796,Sydney CBD 3 Bedroom 1 Bathroom Apartment,9.0,9.0,10.0,10.0,10.0,9.0,90.0
13344796,Hostel Próximo Parque Olímpico/ Projac BLUE 4,10.0,10.0,10.0,10.0,8.0,10.0,100.0
13414552,Apartamento 2 quartos em frente ao Rio Olympic Par,10.0,10.0,10.0,,,,
13318405,Sunset Beach and Ocean Views,10.0,9.0,10.0,10.0,10.0,10.0,98.0
13411324,Um Quarto Aconchegante em Ipanema,10.0,10.0,10.0,10.0,10.0,10.0,97.0
13461087,Porto.arte downtown apartment 3PAX,10.0,10.0,10.0,10.0,10.0,10.0,99.0
13530122,Chic City Pad with Leafy Outlook,10.0,10.0,10.0,10.0,10.0,9.0,98.0
12667749,Super Central Cozy private room,10.0,10.0,10.0,,,,
12713962,"Breathtaking Ocean Beach Condo Kaanapali , Maui!",9.0,10.0,10.0,10.0,10.0,10.0,92.0
12923454,Flatshare in heart of Soho,10.0,10.0,10.0,,,,
1294944,Home mate,10.0,10.0,10.0,,,,
13068933,Ático exclusivo Barcelona,10.0,10.0,10.0,,,,
1310141,Enjoy the summer at sea! Full studio at the beach,10.0,9.0,10.0,10.0,10.0,9.0,93.0
13145113,아담하고 느낌이 편안한 방 Modern and cosy,10.0,10.0,10.0,,,,
13299231,The Porto Concierge - Bouganvillea Oporto Flat,10.0,9.0,9.0,9.0,10.0,10.0,94.0
13479450,Duplex in the heart of Williamsburg,9.0,9.0,10.0,9.0,10.0,9.0,89.0
13508417,Beautiful condo next to downtown/ Condo bien situé,10.0,10.0,10.0,10.0,10.0,10.0,98.0
1352758,THIS LITTLE JEWEL IS UPDATED  - OCEANVIEWS,9.0,9.0,9.0,8.0,10.0,8.0,84.0
12824656,Casanova Eixample 4 bedrooms apartment,10.0,10.0,10.0,,,,
13110019,Modern Apartment close to the Beach,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1321072,Lovely Room In Cool and Vibrant Mile End Area!,9.0,10.0,10.0,10.0,10.0,10.0,97.0
13252758,Vacances de reve à Espinho (Porto),10.0,10.0,9.0,10.0,9.0,9.0,92.0
13316078,Rio de Janeiro- próximo ao Parque Olimpico,10.0,10.0,10.0,,,,
13417224,Central Waikiki Beauty Close to Everything #AS1508,9.0,9.0,9.0,9.0,10.0,9.0,84.0
13433868,ORM - Chã 02 Apartment,10.0,10.0,10.0,10.0,10.0,10.0,98.0
13437841,Little New York on Riley - 1BR Darlinghurst,9.0,9.0,9.0,10.0,9.0,9.0,86.0
13444131,The best of the Olympic village.,10.0,10.0,10.0,10.0,10.0,10.0,100.0
12591225,Cosy penthouse close to Barra beach,8.0,10.0,10.0,10.0,10.0,10.0,80.0
12653230,Loft styled apartment /Terrace at Copacabana Beach,10.0,10.0,10.0,10.0,10.0,10.0,95.0
12651199,"Private apartment, small and comfortable.",10.0,10.0,10.0,10.0,10.0,10.0,99.0
12896435,* Room Taste of Real İstanbul,9.0,9.0,10.0,10.0,10.0,9.0,92.0
12601609,Near to Copacabana Beach,10.0,10.0,10.0,,,,
12639342,"1BR COZY, SPACIOUS, NEXT TO METRO FLAMENGO, RIO",10.0,10.0,10.0,10.0,10.0,9.0,99.0
12812425,Country Oasis Retreat,10.0,9.0,10.0,10.0,10.0,10.0,94.0
12857433,Experience Dolphins Frolicing on the Kona Coast,10.0,9.0,10.0,10.0,10.0,10.0,95.0
12906000,4BR-5BR Hawaiian Dreams Beach House,9.0,9.0,9.0,9.0,10.0,8.0,88.0
12906431,"Heart of Honolulu, 2BD gem! Free Garage Parking!",10.0,10.0,10.0,10.0,10.0,10.0,99.0
1304552,IPANEMA - EXCELLENT LOCATION !!!,10.0,9.0,10.0,10.0,10.0,9.0,91.0
12654770,5 mins walk to Tai Wo MTR. Near CU,10.0,10.0,10.0,,,,
12782638,High Floor-Ocean View! 2 Bed/2 Ba/1 Pkg WBT#1804,10.0,10.0,10.0,10.0,10.0,10.0,100.0
12814643,"Comfy Studio with private entrance,  awesome views",10.0,10.0,10.0,10.0,9.0,10.0,98.0
12815927,"Aloha, Kihei Bay Surf, New Pool and BBQ",10.0,9.0,10.0,10.0,10.0,9.0,93.0
12857841,Blue Mosque Special Apartment!,10.0,9.0,10.0,10.0,10.0,9.0,100.0
12933623,São João,10.0,10.0,10.0,10.0,10.0,9.0,92.0
12971533,REFÚGIO BOAS VINDAS!,10.0,10.0,10.0,10.0,10.0,10.0,98.0
13193079,Sydney Centre City View Studio Apartment,6.0,7.0,8.0,8.0,8.0,7.0,60.0
12762087,Casa S. Miguel 6 - The Yellow House,10.0,10.0,10.0,10.0,10.0,10.0,99.0
12814401,"Clean, comfortable and convenient",10.0,10.0,10.0,10.0,10.0,8.0,100.0
1284759,ABEL'S IN DOWNTOWN - THE PLACE TO BE 1 OF 2,10.0,9.0,9.0,10.0,10.0,9.0,93.0
13063671,8th floor Delightful Balcony Suite w/ Ocean Views,9.0,9.0,9.0,9.0,10.0,9.0,87.0
12973335,Cosy rooms close to the metro and the River,10.0,10.0,10.0,10.0,10.0,10.0,95.0
13045223,"Sunny, private room on St. Denis",10.0,9.0,10.0,9.0,10.0,9.0,94.0
13066822,"Kuhio Shores 215: Oceanfront, AC, Whale Watching Views",10.0,10.0,10.0,10.0,10.0,9.0,100.0
13299549,"CL405-Great Apartment, Everything on its Door Step",9.0,8.0,8.0,9.0,10.0,9.0,81.0
13352718,Self-contained beach accommodation near Manly,10.0,10.0,10.0,,,,
13490410,Perfect 1BDRM -Lincoln Center,9.0,9.0,10.0,10.0,10.0,9.0,94.0
12742947,"Large, Airy Walk-Up With Rooftop Near the Park",10.0,10.0,10.0,,,,
12761564,Independent room in Rio - Carnival and Rock in Rio,10.0,10.0,10.0,10.0,10.0,10.0,100.0
12762350,Westin Kaanapali KORVS 2BR OCEAN VIEW,10.0,10.0,10.0,10.0,10.0,9.0,100.0
12873224,1201R Newly Renovated Waikiki Stay,9.0,8.0,9.0,9.0,9.0,9.0,85.0
13248377,Chez Nous,10.0,10.0,10.0,,,,
13261391,Habitación doble al lado de La Pedrera,10.0,10.0,9.0,10.0,10.0,10.0,100.0
13306630,"Rio Antigo, quarto aconchegante!",10.0,10.0,10.0,,,,
13361526,Apartment in Leblon,10.0,10.0,10.0,10.0,10.0,9.0,96.0
13382536,Modern Beachside Apartment with Balcony,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1345576,A Dorm Bed In the Best Location,10.0,10.0,10.0,,,,
13489279,Confortable Guest House,10.0,10.0,10.0,10.0,9.0,10.0,100.0
12607396,OportoBatalha  (by The HOST),10.0,10.0,10.0,10.0,10.0,10.0,96.0
13059740,City Center Rooftop,10.0,10.0,10.0,10.0,10.0,9.0,95.0
13064336,Cozy Private Bedroom - Williamsburg,10.0,10.0,10.0,10.0,10.0,10.0,100.0
13069562,Cozy apartment with cat at Ferikoy,10.0,10.0,10.0,,,,
13165887,Vela Luxury Apartment HUTB-001280,10.0,9.0,9.0,9.0,10.0,9.0,98.0
13183672,East Village Living,10.0,10.0,10.0,10.0,10.0,10.0,99.0
13217170,Cozy Apartment in Bed-Stuy,10.0,8.0,10.0,10.0,10.0,10.0,89.0
13249697,1 bed great location,10.0,10.0,10.0,,,,
13308110,Sunny & Spacious 1bdrm apt,9.0,8.0,10.0,10.0,10.0,9.0,89.0
13333008,Family Matters | Historic Centre,10.0,10.0,10.0,10.0,10.0,9.0,95.0
13373114,Enjoy! Your House during the Olympics!,10.0,10.0,10.0,10.0,10.0,8.0,100.0
13390320,Alegre&Aconchegante p/até 4 Posto10,10.0,10.0,10.0,10.0,10.0,9.0,96.0
13415952,Large Bedroom in amazing Apt - 10min Manhattan,10.0,10.0,10.0,10.0,10.0,10.0,99.0
13430219,Fantastic Apartment in LEBLON,10.0,10.0,10.0,,,,
12791827,Old Montreal.  ( Rent for at least 12 months),10.0,10.0,9.0,9.0,10.0,10.0,90.0
12800628,B5.Walk to MTR 1 min/Economy room/Twin single bed,9.0,8.0,10.0,10.0,10.0,9.0,81.0
